,Tipo,Bairro,Quartos,Vagas,Suites,Area,Valor,Condominio,IPTU
17212,Apartamento,Pechincha,2,1,0,66,1100.0,532.0,
17213,Casa Comercial,Andaraí,0,0,0,400,8000.0,,
17214,Quitinete,Copacabana,1,0,0,27,1200.0,450.0,
17215,Apartamento,Lagoa,2,3,1,338,13000.0,2076.0,1826.0
17216,Apartamento,Copacabana,1,0,0,28,2300.0,600.0,
17217,Apartamento,Recreio dos Bandeirantes,3,2,1,84,1600.0,690.0,171.0
17218,Apartamento,Barra da Tijuca,6,3,4,360,8500.0,1600.0,750.0
17219,Apartamento,Usina,1,0,0,65,1300.0,390.0,26.0
17220,Apartamento,Cascadura,3,2,0,70,1100.0,340.0,10.0
17221,Casa de Condomínio,Recreio dos Bandeirantes,4,2,3,156,3500.0,900.0,330.0
17222,Apartamento,Ipanema,3,1,1,118,3800.0,2026.0,243.0
17223,Apartamento,Vidigal,2,1,0,85,1300.0,680.0,25.0
17224,Quitinete,Copacabana,0,0,0,18,930.0,315.0,
17225,Apartamento,Barra da Tijuca,3,2,1,120,2900.0,1500.0,310.0
17226,Casa de Condomínio,Barra da Tijuca,4,2,2,385,7500.0,1150.0,750.0
17227,Apartamento,Barra da Tijuca,4,4,4,330,12000.0,3350.0,
17228,Apartamento,Tijuca,3,0,0,147,1900.0,,172.0
17229,Apartamento,Lagoa,3,0,1,72,2800.0,950.0,
17230,Apartamento,Ipanema,2,1,1,86,5500.0,1500.0,
17231,Casa,Barra da Tijuca,4,3,4,300,15000.0,1100.0,1070.0
17232,Casa,Pavuna,2,0,0,70,900.0,,
17233,Casa de Condomínio,Barra da Tijuca,4,2,4,600,35000.0,900.0,
17234,Apartamento,Barra da Tijuca,3,3,3,227,7000.0,2750.0,
17235,Casa de Condomínio,Barra da Tijuca,4,16,4,400,10000.0,2100.0,1500.0
17236,Apartamento,Praça Seca,3,0,0,80,1000.0,180.0,13.0
17237,Apartamento,Copacabana,3,1,1,260,6500.0,1900.0,4000.0
17238,Apartamento,Flamengo,3,1,1,140,3800.0,634.0,146.0
17239,Apartamento,Laranjeiras,2,1,1,86,3300.0,1865.0,
17240,Quitinete,Ipanema,1,0,1,40,1500.0,600.0,
17241,Flat,Leblon,2,1,0,78,6100.0,2200.0,163.0
17242,Apartamento,Recreio dos Bandeirantes,3,2,1,85,2200.0,772.0,
17243,Apartamento,Jacarepaguá,2,1,0,58,1100.0,450.0,
17244,Apartamento,Flamengo,3,1,0,110,4000.0,900.0,
17245,Apartamento,Ipanema,4,2,1,230,10900.0,3218.0,
17246,Apartamento,Urca,4,2,1,200,10000.0,3700.0,544.0
17247,Apartamento,Copacabana,3,2,1,140,3900.0,1650.0,230.0
17248,Apartamento,Copacabana,2,0,1,200,8000.0,1500.0,
17249,Apartamento,Recreio dos Bandeirantes,2,2,1,76,1990.0,920.0,44.0
17250,Apartamento,São Conrado,3,3,2,447,13000.0,9700.0,2100.0
17251,Apartamento,Leblon,3,1,1,130,7000.0,2470.0,450.0
17252,Apartamento,Recreio dos Bandeirantes,3,0,1,96,2500.0,1.0,
17253,Casa de Condomínio,Recreio dos Bandeirantes,4,3,4,220,4500.0,2150.0,370.0
17254,Apartamento,Copacabana,3,1,1,183,3400.0,1440.0,
17255,Apartamento,Barra da Tijuca,2,2,2,110,4500.0,1250.0,1500.0
17256,Casa,Curicica,1,0,0,160,5500.0,,
17257,Apartamento,Catete,1,0,0,40,1500.0,525.0,
17258,Apartamento,Copacabana,4,4,2,190,8000.0,2600.0,610.0
17259,Quitinete,Botafogo,1,0,0,17,1000.0,476.0,
17260,Casa de Condomínio,Recreio dos Bandeirantes,4,4,2,180,5000.0,860.0,664.0
17261,Apartamento,Barra da Tijuca,4,0,4,236,10000.0,3900.0,977.0
17262,Apartamento,Leblon,3,2,3,300,15000.0,5000.0,1900.0
17263,Apartamento,Maracanã,3,2,1,149,2800.0,1024.0,
17264,Casa,Pitangueiras,3,1,2,360,3200.0,,
17265,Quitinete,Tijuca,1,0,0,25,1000.0,346.0,
17266,Apartamento,Barra da Tijuca,4,3,2,200,6000.0,1992.0,
17267,Apartamento,Copacabana,1,0,1,38,4000.0,,
17268,Casa,Campo Grande,2,1,0,60,800.0,,
17269,Apartamento,Botafogo,3,1,1,98,3300.0,820.0,100.0
17270,Quitinete,Copacabana,1,0,0,30,1500.0,640.0,35.0
17271,Apartamento,Recreio dos Bandeirantes,3,1,1,90,2000.0,990.0,131.0
17272,Apartamento,Barra da Tijuca,3,2,1,76,2500.0,720.0,62.0
17273,Apartamento,Recreio dos Bandeirantes,2,1,1,70,2400.0,500.0,900.0
17274,Apartamento,Leblon,2,1,0,90,4200.0,1070.0,160.0
17275,Apartamento,Leme,2,1,1,80,4000.0,1125.0,182.0
17276,Apartamento,Copacabana,1,0,0,40,2700.0,,
17277,Apartamento,Cidade Nova,2,0,0,60,1300.0,402.0,32.0
17278,Apartamento,Tijuca,2,0,0,70,1800.0,380.0,18.0
17279,Flat,Ipanema,1,0,0,46,6000.0,,
17280,Apartamento,Barra da Tijuca,3,2,1,120,6500.0,1196.0,
17281,Apartamento,Ipanema,2,1,1,86,10000.0,,
17282,Apartamento,Copacabana,4,0,3,203,7500.0,1739.0,553.0
17283,Casa Comercial,Ramos,0,5,0,400,5500.0,,
17284,Apartamento,Santa Teresa,3,1,0,148,2600.0,1430.0,
17285,Casa,Tijuca,5,1,0,139,3500.0,,545.0
17286,Apartamento,Barra da Tijuca,5,4,5,329,9500.0,2000.0,11800.0
17287,Flat,Jacarepaguá,1,1,0,40,1200.0,800.0,
17288,Apartamento,Jardim Botânico,2,1,0,73,3100.0,950.0,150.0
17289,Apartamento,Ipanema,4,2,3,300,15000.0,4500.0,
17290,Flat,Barra da Tijuca,1,1,1,65,2300.0,1562.0,306.0
17291,Apartamento,Barra da Tijuca,2,1,1,80,2900.0,1200.0,
17292,Apartamento,Barra da Tijuca,4,3,4,234,8000.0,2885.0,625.0
17293,Apartamento,Copacabana,3,1,0,100,3500.0,1039.0,178.0
17294,Apartamento,Gávea,3,2,1,124,5000.0,990.0,340.0
17295,Apartamento,Méier,2,1,0,84,1200.0,136.0,
17296,Apartamento,Urca,3,1,1,130,4900.0,2100.0,250.0
17297,Apartamento,Leblon,3,1,0,155,7500.0,1700.0,497.0
17298,Apartamento,Barra da Tijuca,2,1,1,75,2450.0,980.0,119.0
17299,Apartamento,Catete,1,0,1,44,1600.0,580.0,28.0
17300,Casa de Condomínio,Barra da Tijuca,5,4,5,400,8500.0,2135.0,1462.0
17301,Apartamento,Barra da Tijuca,3,2,1,124,3500.0,1100.0,4890.0
17302,Apartamento,Bonsucesso,2,0,0,60,1000.0,470.0,
17303,Apartamento,Ipanema,2,1,2,120,4000.0,1450.0,3367.0
17304,Apartamento,Lagoa,3,2,3,380,7700.0,2534.0,
17305,Casa de Condomínio,Barra da Tijuca,4,4,4,700,20000.0,,
17306,Flat,Copacabana,1,0,0,56,1500.0,1928.0,211.0
17307,Apartamento,Humaitá,3,0,0,120,3200.0,1300.0,150.0
17308,Casa,Leblon,4,1,4,371,30000.0,3200.0,
17309,Apartamento,Recreio dos Bandeirantes,4,2,4,156,3000.0,800.0,370.0
17310,Apartamento,Ipanema,3,1,0,102,4000.0,1451.0,
17311,Apartamento,Jardim Botânico,2,1,1,85,2500.0,1500.0,103.0
17312,Casa de Condomínio,Guaratiba,2,1,0,72,1000.0,160.0,
17313,Apartamento,Todos os Santos,2,0,0,65,1400.0,423.0,135.0
17314,Apartamento,Copacabana,3,2,0,140,3900.0,1750.0,380.0
17315,Apartamento,Cosme Velho,2,0,0,75,2000.0,470.0,80.0
17316,Apartamento,Recreio dos Bandeirantes,3,1,1,89,3000.0,600.0,
17317,Apartamento,Leblon,3,1,1,120,8300.0,1990.0,284.0
17318,Apartamento,Leblon,3,1,1,170,7500.0,3300.0,400.0
17319,Apartamento,Tijuca,3,1,1,118,3000.0,1111.0,
17320,Apartamento,Barra da Tijuca,2,1,1,93,2900.0,1040.0,279.0
17321,Apartamento,Méier,2,1,0,68,890.0,300.0,
17322,Apartamento,Humaitá,3,1,1,100,3500.0,1500.0,200.0
17323,Apartamento,Tijuca,3,1,0,89,2500.0,600.0,59.0
17324,Casa de Condomínio,Vargem Grande,4,3,1,160,3000.0,400.0,
17325,Apartamento,Copacabana,1,0,0,35,1000.0,410.0,57.0
17326,Apartamento,Recreio dos Bandeirantes,2,2,1,78,1600.0,580.0,142.0
17327,Apartamento,Laranjeiras,3,1,0,99,2500.0,954.0,144.0
17328,Apartamento,Botafogo,2,1,1,101,5100.0,1310.0,270.0
17329,Apartamento,Maracanã,2,1,1,90,2500.0,938.0,178.0
17330,Casa de Condomínio,Recreio dos Bandeirantes,4,2,4,239,4991.0,1800.0,3200.0
17331,Apartamento,Barra da Tijuca,2,2,1,97,3800.0,1500.0,3000.0
17332,Apartamento,Recreio dos Bandeirantes,2,1,1,70,1600.0,570.0,120.0
17333,Apartamento,Barra da Tijuca,2,1,1,88,2300.0,1265.0,171.0
17334,Apartamento,Leblon,1,1,0,55,3700.0,728.0,126.0
17335,Apartamento,Freguesia (Jacarepaguá),2,0,0,50,900.0,350.0,15.0
17336,Casa de Condomínio,Guaratiba,2,1,0,50,850.0,,
17337,Apartamento,Maracanã,1,0,0,70,1700.0,160.0,73.0
17338,Apartamento,São Conrado,1,1,1,82,3600.0,700.0,305.0
17339,Apartamento,Barra da Tijuca,2,1,1,90,1800.0,1748.0,
17340,Apartamento,Botafogo,2,1,2,79,3500.0,1482.0,
17341,Apartamento,Praça da Bandeira,2,1,0,86,2480.0,600.0,
17342,Flat,Barra da Tijuca,2,1,2,64,2400.0,1300.0,120.0
17343,Flat,Leblon,1,1,1,60,5000.0,2229.0,250.0
17344,Apartamento,Recreio dos Bandeirantes,5,3,4,450,4600.0,1050.0,465.0
17345,Apartamento,Copacabana,4,1,1,180,5900.0,2268.0,267.0
17346,Apartamento,Botafogo,3,1,2,190,4950.0,1500.0,3549.0
17347,Apartamento,Barra da Tijuca,4,4,2,172,4900.0,850.0,
17348,Apartamento,Barra da Tijuca,2,2,1,109,5000.0,2000.0,680.0
17349,Apartamento,Flamengo,3,1,0,100,3500.0,785.0,
17350,Apartamento,Barra da Tijuca,3,3,3,304,18000.0,3200.0,13780.0
17351,Casa de Condomínio,Vargem Grande,2,1,0,61,1300.0,585.0,
17352,Casa Comercial,Botafogo,0,3,0,557,28000.0,,
17353,Apartamento,Laranjeiras,3,1,1,95,4000.0,1300.0,
17354,Apartamento,Madureira,2,2,0,90,1300.0,541.0,
17355,Apartamento,Barra da Tijuca,2,1,1,75,3500.0,1260.0,190.0
17356,Quitinete,Copacabana,1,0,0,20,800.0,480.0,24.0
17357,Apartamento,Copacabana,2,2,1,80,2800.0,770.0,30.0
17358,Apartamento,Barra da Tijuca,1,1,1,50,1200.0,700.0,
17359,Apartamento,Ipanema,2,1,2,90,5500.0,950.0,181.0
17360,Apartamento,Copacabana,2,0,1,100,2800.0,950.0,200.0
17361,Apartamento,Leblon,4,2,4,200,9500.0,2700.0,944.0
17362,Apartamento,Marechal Hermes,2,0,0,66,1200.0,100.0,
17363,Apartamento,Penha,2,1,1,58,1200.0,450.0,
17364,Apartamento,Copacabana,4,1,4,426,15000.0,3500.0,1370.0
17365,Apartamento,Camorim,3,2,2,140,6000.0,1025.0,
17366,Apartamento,Ipanema,3,0,1,300,22000.0,4000.0,
17367,Apartamento,Copacabana,1,1,0,60,2000.0,650.0,98.0
17368,Casa de Vila,Tijuca,3,0,0,87,2600.0,,
17369,Apartamento,Tijuca,1,0,0,35,1500.0,370.0,47.0
17370,Apartamento,Grajaú,2,0,0,75,1200.0,460.0,
17371,Casa,Campo Grande,2,0,0,55,1000.0,,
17372,Apartamento,Barra da Tijuca,2,1,1,76,1700.0,900.0,
17373,Quitinete,Copacabana,1,1,0,50,2299.0,614.0,78.0
17374,Apartamento,Humaitá,3,1,0,76,3000.0,801.0,
17375,Apartamento,Leblon,2,1,1,74,3500.0,823.0,202.0
17376,Apartamento,Copacabana,2,1,0,76,2500.0,760.0,163.0
17377,Apartamento,Ipanema,3,1,0,100,3900.0,1500.0,238.0
17378,Apartamento,Barra da Tijuca,3,2,1,116,3000.0,1497.0,323.0
17379,Apartamento,Leblon,2,1,1,100,4500.0,1100.0,347.0
17380,Apartamento,Urca,2,0,0,90,3000.0,630.0,390.0
17381,Apartamento,Copacabana,1,0,0,30,1500.0,540.0,77.0
17382,Quitinete,Flamengo,1,0,0,23,900.0,332.0,30.0
17383,Apartamento,Barra da Tijuca,4,3,2,357,7900.0,2235.0,
17384,Apartamento,Lagoa,2,0,0,68,2100.0,780.0,
17385,Apartamento,Jacarepaguá,2,1,1,67,2000.0,600.0,90.0
17386,Quitinete,Centro,0,0,0,22,700.0,194.0,20.0
17387,Apartamento,Taquara,3,0,0,90,2000.0,,14.0
17388,Apartamento,Copacabana,4,0,1,230,6000.0,1700.0,
17389,Casa,Parque Anchieta,2,1,0,70,1250.0,,
17390,Apartamento,Lagoa,1,1,1,51,2200.0,1790.0,369.0
17391,Casa,Campo Grande,4,3,0,120,1700.0,,
17392,Apartamento,Barra da Tijuca,4,3,2,205,5000.0,2300.0,
17393,Apartamento,Centro,3,0,1,80,1450.0,800.0,65.0
17394,Flat,Ipanema,1,1,0,56,2600.0,2287.0,305.0
17395,Apartamento,Leblon,3,0,2,95,6000.0,506.0,
17396,Apartamento,Botafogo,2,1,1,87,4800.0,1500.0,
17397,Apartamento,Ipanema,4,2,1,195,9500.0,2500.0,
17398,Casa de Condomínio,Campo Grande,3,3,0,215,2500.0,100.0,
17399,Apartamento,Todos os Santos,2,1,0,50,1300.0,420.0,36.0
17400,Apartamento,Copacabana,1,0,0,45,1700.0,560.0,30.0
17401,Apartamento,Tijuca,2,0,0,106,1600.0,670.0,130.0
17402,Apartamento,Jardim Botânico,4,2,2,160,7000.0,1985.0,627.0
17403,Apartamento,Gávea,4,1,1,98,5500.0,1258.0,
17404,Apartamento,Leblon,2,3,1,170,10000.0,2000.0,300.0
17405,Apartamento,Barra da Tijuca,3,1,1,75,2700.0,750.0,81.0
17406,Apartamento,Taquara,2,0,0,85,1300.0,,35.0
17407,Apartamento,Botafogo,2,1,1,70,2900.0,780.0,171.0
17408,Apartamento,Ipanema,4,2,1,200,17000.0,3100.0,
17409,Apartamento,Copacabana,1,0,0,52,1900.0,600.0,24.0
17410,Casa de Condomínio,Barra da Tijuca,5,5,3,450,14000.0,1440.0,1182.0
17411,Casa de Vila,Quintino Bocaiúva,1,0,0,40,550.0,,
17412,Apartamento,Cachambi,2,2,1,142,2800.0,1100.0,1100.0
17413,Quitinete,Copacabana,1,0,0,40,2000.0,500.0,53.0
17414,Apartamento,Barra da Tijuca,4,3,1,220,4700.0,2450.0,480.0
17415,Apartamento,Barra da Tijuca,2,1,1,70,2100.0,1775.0,139.0
17416,Apartamento,Barra da Tijuca,4,3,3,173,5499.0,2450.0,400.0
17417,Apartamento,Botafogo,2,1,0,80,2000.0,1305.0,1500.0
17418,Flat,Barra da Tijuca,1,1,0,55,2100.0,1000.0,280.0
17419,Flat,Leblon,2,1,1,93,5000.0,1500.0,300.0
17420,Apartamento,Barra da Tijuca,2,1,1,75,2500.0,600.0,187.0
17421,Apartamento,Laranjeiras,3,1,1,130,4000.0,1600.0,
17422,Casa de Condomínio,Barra da Tijuca,3,3,1,200,5000.0,800.0,282.0
17423,Apartamento,Copacabana,4,2,0,167,5000.0,1263.0,352.0
17424,Apartamento,Copacabana,1,1,0,55,2200.0,1680.0,80.0
17425,Apartamento,Todos os Santos,2,0,0,60,900.0,253.0,17.0
17426,Apartamento,Leblon,2,0,0,53,2800.0,780.0,189.0
17427,Apartamento,Praça da Bandeira,2,0,1,70,1650.0,20.0,
17428,Apartamento,Ipanema,3,2,1,249,19500.0,1000.0,940.0
17429,Casa de Condomínio,Barra da Tijuca,5,3,2,800,7009.0,,
17430,Apartamento,Recreio dos Bandeirantes,2,1,1,80,2000.0,600.0,120.0
17431,Apartamento,Ipanema,1,0,0,31,1900.0,523.0,61.0
17432,Apartamento,Copacabana,2,1,0,70,3000.0,761.0,86.0
17433,Apartamento,Barra da Tijuca,3,3,3,140,7000.0,1350.0,5500.0
17434,Apartamento,Laranjeiras,3,1,1,130,3200.0,890.0,177.0
17435,Apartamento,Recreio dos Bandeirantes,2,1,1,98,1300.0,800.0,188.0
17436,Apartamento,Copacabana,3,1,1,180,6000.0,1500.0,500.0
17437,Apartamento,Laranjeiras,3,0,0,90,2600.0,730.0,
17438,Apartamento,Flamengo,3,0,1,107,3000.0,1100.0,
17439,Apartamento,Lagoa,4,3,4,250,13000.0,3980.0,1000.0
17440,Apartamento,Botafogo,3,1,2,82,4400.0,1100.0,240.0
17441,Apartamento,Copacabana,3,1,2,158,10000.0,775.0,
17442,Apartamento,Copacabana,3,1,0,91,2900.0,1130.0,214.0
17443,Apartamento,Copacabana,4,0,1,279,3500.0,2025.0,
17444,Apartamento,Barra da Tijuca,2,1,0,66,2500.0,1550.0,390.0
17445,Apartamento,Ipanema,2,2,2,83,5000.0,2000.0,300.0
17446,Apartamento,Botafogo,2,0,0,90,2200.0,510.0,90.0
17447,Apartamento,Barra da Tijuca,3,2,1,100,3400.0,1437.0,187.0
17448,Apartamento,Laranjeiras,3,1,0,85,2900.0,,
17449,Apartamento,Irajá,2,1,0,60,1200.0,,
17450,Apartamento,Leblon,4,3,4,230,12000.0,3100.0,1005.0
17451,Quitinete,Praça da Bandeira,1,0,0,21,700.0,179.0,
17452,Apartamento,Barra da Tijuca,3,2,1,242,2850.0,2300.0,378.0
17453,Apartamento,Copacabana,3,0,1,179,3500.0,1830.0,319.0
17454,Apartamento,Leblon,3,1,1,118,5000.0,1100.0,370.0
17455,Apartamento,Flamengo,2,1,0,73,2600.0,1014.0,137.0
17456,Apartamento,Méier,3,2,2,167,1500.0,1081.0,333.0
17457,Apartamento,Leblon,4,3,2,180,8000.0,1995.0,
17458,Apartamento,Copacabana,4,1,1,220,5800.0,1780.0,380.0
17459,Apartamento,Ipanema,2,2,1,130,16000.0,1530.0,525.0
17460,Apartamento,Copacabana,3,1,1,150,3500.0,900.0,400.0
17461,Apartamento,Copacabana,2,2,2,75,4000.0,2000.0,200.0
17462,Apartamento,São Francisco Xavier,2,1,1,100,1200.0,900.0,120.0
17463,Flat,Lagoa,1,1,1,65,3000.0,1549.0,
17464,Apartamento,Ipanema,3,3,2,270,18000.0,2640.0,833.0
17465,Apartamento,Centro,1,0,0,45,1000.0,350.0,23.0
17466,Apartamento,Ipanema,4,2,1,150,7500.0,2000.0,4900.0
17467,Apartamento,Barra da Tijuca,1,1,0,50,3300.0,1600.0,300.0
17468,Apartamento,Campo Grande,2,1,1,70,1000.0,400.0,
17469,Casa de Condomínio,Barra da Tijuca,4,3,4,600,18000.0,1100.0,300.0
17470,Apartamento,Tijuca,2,1,1,74,1200.0,500.0,
17471,Quitinete,Flamengo,1,0,0,21,1400.0,375.0,
17472,Apartamento,Tijuca,3,0,0,75,1600.0,680.0,92.0
17473,Flat,Ipanema,2,1,1,78,12000.0,4264.0,6408.0
17474,Apartamento,Barra da Tijuca,4,3,4,237,8500.0,3500.0,400.0
17475,Apartamento,Laranjeiras,2,1,1,70,1500.0,724.0,55.0
17476,Casa,Campo Grande,2,0,0,60,950.0,,
17477,Apartamento,Ipanema,1,0,0,42,3500.0,,
17478,Apartamento,Leme,2,2,1,79,3200.0,840.0,
17479,Apartamento,Leblon,4,2,2,226,17900.0,5000.0,1000.0
17480,Apartamento,Barra da Tijuca,1,2,0,72,3100.0,1400.0,100.0
17481,Apartamento,Tijuca,2,1,1,100,2600.0,650.0,
17482,Apartamento,Campo Grande,2,1,0,57,800.0,110.0,
17483,Apartamento,Botafogo,1,0,0,17,1200.0,420.0,25.0
17484,Casa,Laranjeiras,5,1,0,350,7000.0,290.0,500.0
17485,Apartamento,Pechincha,2,2,0,51,1200.0,557.0,14.0
17486,Casa de Vila,Honório Gurgel,1,0,0,34,800.0,,
17487,Apartamento,Barra da Tijuca,4,3,2,296,17000.0,5200.0,1560.0
17488,Apartamento,Barra da Tijuca,3,2,1,104,4000.0,1850.0,3350.0
17489,Apartamento,Flamengo,1,0,0,15,900.0,401.0,23.0
17490,Apartamento,Tijuca,2,0,0,82,1600.0,370.0,
17491,Quitinete,Copacabana,1,0,0,34,1500.0,475.0,
17492,Apartamento,Flamengo,4,1,1,290,10200.0,1800.0,800.0
17493,Apartamento,Recreio dos Bandeirantes,2,1,1,70,1600.0,450.0,
17494,Apartamento,Barra da Tijuca,4,1,2,400,15000.0,3300.0,1400.0
17495,Apartamento,Recreio dos Bandeirantes,2,2,2,90,3000.0,1400.0,200.0
17496,Apartamento,Freguesia (Jacarepaguá),2,1,1,60,1400.0,600.0,76.0
17497,Apartamento,Leblon,4,1,0,140,6500.0,1500.0,
17498,Apartamento,Copacabana,3,0,0,110,3600.0,1540.0,230.0
17499,Apartamento,Ipanema,3,1,1,180,20000.0,2500.0,
17500,Apartamento,Recreio dos Bandeirantes,2,3,2,195,2700.0,850.0,430.0
17501,Casa de Vila,Freguesia (Jacarepaguá),2,1,0,162,1700.0,70.0,
17502,Apartamento,Tijuca,1,1,0,60,1050.0,695.0,20.0
17503,Casa,Jardim Botânico,4,3,4,452,20000.0,,
17504,Apartamento,São Conrado,2,1,1,88,2100.0,1200.0,
17505,Apartamento,Leblon,2,2,2,130,16500.0,2240.0,620.0
17506,Apartamento,Ipanema,2,1,2,65,4000.0,4000.0,433.0
17507,Apartamento,Rocha,2,0,0,72,1000.0,200.0,13.0
17508,Apartamento,Leblon,4,3,1,170,7000.0,1495.0,564.0
17509,Apartamento,Jacarepaguá,3,1,1,63,1400.0,720.0,51.0
17510,Apartamento,Recreio dos Bandeirantes,3,2,1,93,1800.0,294.0,
17511,Apartamento,Tijuca,2,0,0,75,1200.0,882.0,70.0
17512,Apartamento,Tijuca,3,0,1,153,1600.0,568.0,128.0
17513,Apartamento,Leblon,3,1,1,117,9000.0,2243.0,435.0
17514,Apartamento,São Conrado,3,2,1,320,9000.0,4000.0,1000.0
17515,Apartamento,Copacabana,2,0,0,75,2800.0,1000.0,150.0
17516,Apartamento,Leblon,3,2,3,340,30000.0,2900.0,
17517,Apartamento,Méier,2,1,1,120,2500.0,597.0,
17518,Apartamento,Campo Grande,2,1,0,74,800.0,600.0,
17519,Apartamento,Cosmos,2,1,0,40,450.0,220.0,
17520,Apartamento,Jacarepaguá,2,1,0,55,1400.0,480.0,12.0
17521,Apartamento,Recreio dos Bandeirantes,3,1,1,85,1400.0,1010.0,140.0
17522,Apartamento,Laranjeiras,3,2,1,110,3500.0,900.0,184.0
17523,Casa Comercial,Ipanema,0,0,0,30,2400.0,1450.0,200.0
17524,Apartamento,Recreio dos Bandeirantes,3,4,3,180,6000.0,950.0,540.0
17525,Apartamento,Barra da Tijuca,4,2,4,247,6200.0,3242.0,620.0
17526,Apartamento,Tijuca,3,1,1,90,1900.0,1100.0,84.0
17527,Casa,Vila da Penha,2,0,0,50,700.0,,
17528,Apartamento,Campo Grande,4,1,1,90,2500.0,490.0,
17529,Apartamento,Copacabana,2,0,0,73,2700.0,1115.0,
17530,Apartamento,Barra da Tijuca,4,2,2,178,8891.0,2500.0,3500.0
17531,Apartamento,Ipanema,3,2,2,348,30000.0,9772.0,1994.0
17532,Apartamento,Catete,2,1,1,111,3600.0,1400.0,180.0
17533,Apartamento,Barra da Tijuca,2,1,2,82,2000.0,800.0,
17534,Apartamento,Barra da Tijuca,2,2,1,80,3000.0,1380.0,300.0
17535,Apartamento,Leblon,3,0,0,105,4900.0,830.0,
17536,Apartamento,Ipanema,2,1,0,75,3000.0,815.0,85.0
17537,Apartamento,Tijuca,2,1,1,82,2300.0,1100.0,
17538,Apartamento,Lagoa,2,1,0,56,3500.0,1500.0,278.0
17539,Apartamento,Freguesia (Jacarepaguá),2,1,1,65,1500.0,680.0,82.0
17540,Apartamento,Copacabana,2,1,0,87,3000.0,1000.0,181.0
17541,Casa de Vila,Engenho de Dentro,2,1,0,60,1500.0,50.0,
17542,Apartamento,Encantado,2,1,0,70,1100.0,,
17543,Apartamento,Barra da Tijuca,3,1,1,106,3400.0,1400.0,4100.0
17544,Quitinete,Copacabana,1,0,0,27,950.0,605.0,
17545,Apartamento,Tijuca,2,1,1,89,2000.0,605.0,22.0
17546,Apartamento,Campo Grande,2,0,0,50,850.0,,
17547,Apartamento,São Francisco Xavier,2,1,1,55,1300.0,500.0,135.0
17548,Apartamento,Barra da Tijuca,1,1,1,52,1700.0,2640.0,555.0
17549,Apartamento,Recreio dos Bandeirantes,3,3,1,377,1900.0,2430.0,813.0
17550,Apartamento,Recreio dos Bandeirantes,3,2,2,89,2500.0,950.0,
17551,Apartamento,Copacabana,3,1,1,146,6000.0,1470.0,387.0
17552,Apartamento,Copacabana,3,2,1,115,3900.0,1434.0,397.0
17553,Apartamento,Leblon,3,3,2,200,10300.0,1700.0,596.0
17554,Apartamento,Glória,1,0,0,46,1200.0,447.0,
17555,Apartamento,Barra da Tijuca,3,2,1,168,3900.0,2048.0,
17556,Apartamento,Freguesia (Jacarepaguá),2,1,1,102,1900.0,480.0,180.0
17557,Apartamento,Rio Comprido,3,1,1,89,1600.0,741.0,38.0
17558,Casa Comercial,Laranjeiras,6,0,0,900,42000.0,,
17559,Apartamento,Tijuca,2,0,0,61,1500.0,481.0,
17560,Apartamento,Barra da Tijuca,3,2,3,120,3000.0,1200.0,350.0
17561,Apartamento,Méier,1,0,0,32,900.0,180.0,
17562,Apartamento,Copacabana,2,0,1,55,3100.0,650.0,80.0
17563,Apartamento,Barra da Tijuca,4,4,4,565,20000.0,4800.0,1.0
17564,Quitinete,Copacabana,1,0,0,20,1000.0,318.0,
17565,Apartamento,Copacabana,3,1,0,105,4500.0,1470.0,140.0
17566,Apartamento,Pechincha,1,1,0,63,1250.0,560.0,
17567,Apartamento,Recreio dos Bandeirantes,2,2,1,100,1600.0,1171.0,195.0
17568,Apartamento,Barra da Tijuca,2,1,1,74,1900.0,1190.0,215.0
17569,Apartamento,Lagoa,2,0,0,50,2800.0,550.0,110.0
17570,Apartamento,Jacarepaguá,3,1,1,103,2600.0,1450.0,1200.0
17571,Apartamento,Campo Grande,2,0,0,48,500.0,290.0,
17572,Quitinete,Copacabana,1,0,0,27,1190.0,230.0,19.0
17573,Apartamento,Cachambi,2,1,0,68,900.0,600.0,
17574,Quitinete,Copacabana,1,0,0,25,1600.0,584.0,55.0
17575,Apartamento,Tijuca,3,0,0,90,1200.0,828.0,
17576,Apartamento,Tijuca,4,2,2,253,4000.0,2100.0,530.0
17577,Quitinete,Copacabana,1,0,0,27,1390.0,420.0,25.0
17578,Apartamento,Botafogo,3,1,1,130,2650.0,1250.0,220.0
17579,Casa de Condomínio,Recreio dos Bandeirantes,3,2,3,212,4500.0,1663.0,3660.0
17580,Apartamento,Copacabana,4,0,1,160,5000.0,840.0,
17581,Casa de Condomínio,Joá,4,3,1,300,6900.0,1200.0,500.0
17582,Casa de Vila,Tijuca,2,0,0,95,2000.0,,100.0
17583,Apartamento,Barra da Tijuca,4,3,2,246,7000.0,2000.0,4800.0
17584,Apartamento,Leme,1,0,0,80,3000.0,600.0,
17585,Apartamento,Flamengo,1,0,0,42,1450.0,550.0,54.0
17586,Apartamento,Leblon,2,0,0,60,2200.0,546.0,108.0
17587,Apartamento,Copacabana,1,0,0,55,2700.0,,
17588,Apartamento,Barra da Tijuca,4,2,1,124,3300.0,1605.0,2980.0
17589,Apartamento,Botafogo,3,2,1,120,3650.0,1490.0,
17590,Apartamento,Madureira,1,1,0,50,650.0,450.0,
